source_file,simulation id,created,agent,model,temperature,Persona,scenario,scenario_name,level,stage_cue,question id,question,answer instruction,answer,allocation_A,allocation_B,allocation_B_share,allocation_B_pct,parse_method
crav_vignette_02_raw.csv,1739334536,2025-02-12 04:29:28+00:00,49,gpt-4o,0.9,You are a person,3,Communication trauma / insurgency,5,Family in insurgency leadership,Scenario_3_Level_5,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq, family was deeply involved in insurgency leadership before the drone bombing.",Allocate a total of $1000 USD between Person A and Person B.,"Allocation: Person A: $150, Person B: $850. Justification: While Person B's circumstances involve a complex backdrop of family involvement in insurgency leadership, the focus is on addressing his immediate communication issues and trauma recovery. This context justifies a significant yet slightly reduced allocation compared to Scenario 3 Level 4, considering potential existing support networks.",150.0,850.0,0.85,85.0,explicit_A_and_B
crav_vignette_03_raw.csv,1739334693,2025-02-12 04:35:38+00:00,49,gpt-4o,0.9,You are a person,4,Disability / drunk-driving accident,1,Permanent disability after crash,Scenario_4_Level_1,"Person A: Male, 38 years; Person B: Male, 38 years, permanently disabled due to a car accident.",Allocate a total of $1000 USD between Person A and Person B.,"$300 to Person A, $700 to Person B",300.0,700.0,0.7,70.0,explicit_A_and_B
crav_vignette_03_raw.csv,1739334693,2025-02-12 04:35:38+00:00,49,gpt-4o,0.9,You are a person,4,Disability / drunk-driving accident,2,Drunk driving,Scenario_4_Level_2,"Person A: Male, 38 years; Person B: Male, 38 years, permanently disabled in a car accident, he was drunk driving.",Allocate a total of $1000 USD between Person A and Person B.,"$400 to Person A, $600 to Person B",400.0,600.0,0.6,60.0,explicit_A_and_B
crav_vignette_03_raw.csv,1739334693,2025-02-12 04:35:38+00:00,49,gpt-4o,0.9,You are a person,4,Disability / drunk-driving accident,3,Drinking linked to bereavement,Scenario_4_Level_3,"Person A: Male, 38 years; Person B: Male, 38 years, permanent disability from a drunk-driving accident, his drinking was tied to a close friend's recent death.",Allocate a total of $1000 USD between Person A and Person B.,"$300 to Person A, $700 to Person B",300.0,700.0,0.7,70.0,explicit_A_and_B
crav_vignette_03_raw.csv,1739334693,2025-02-12 04:35:38+00:00,49,gpt-4o,0.9,You are a person,4,Disability / drunk-driving accident,4,Friend died in war,Scenario_4_Level_4,"Person A: Male, 38 years; Person B: Male, 38 years, permanent disability from a drunk-driving accident, friend’s death was in a war as a soldier.",Allocate a total of $1000 USD between Person A and Person B.,"$250 to Person A, $750 to Person B",250.0,750.0,0.75,75.0,explicit_A_and_B
crav_vignette_03_raw.csv,1739334693,2025-02-12 04:35:38+00:00,49,gpt-4o,0.9,You are a person,4,Disability / drunk-driving accident,5,B survived same ambush,Scenario_4_Level_5,"Person A: Male, 38 years; Person B: Male, 38 years, permanent disability from a drunk-driving accident, friend died in war, and Person B survived the same ambush attack while serving.",Allocate a total of $1000 USD between Person A and Person B.,"$200 to Person A, $800 to Person B",200.0,800.0,0.8,80.0,explicit_A_and_B
crav_vignette_04_raw.csv,1739334974,2025-02-12 04:37:58+00:00,49,gpt-4o,0.9,You are a person,5,Homelessness / former athlete,1,Homelessness,Scenario_5_Level_1,"Person A: Male, 30 years; Person B: Male, 30 years, homeless.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $200 USD to Person A and $800 USD to Person B, prioritizing the basic needs of homelessness.",200.0,800.0,0.8,80.0,explicit_A_and_B
crav_vignette_04_raw.csv,1739334974,2025-02-12 04:37:58+00:00,49,gpt-4o,0.9,You are a person,5,Homelessness / former athlete,2,Former professional athlete,Scenario_5_Level_2,"Person A: Male, 30 years; Person B: Male, 30 years, homeless, former professional athlete.",Allocate a total of $1000 USD between Person A and Person B.,Allocate $250 USD to Person A and $750 USD to Person B considering the added stigma and challenges that come from transitioning from a professional athlete to homelessness.,250.0,750.0,0.75,75.0,explicit_A_and_B
crav_vignette_04_raw.csv,1739334974,2025-02-12 04:37:58+00:00,49,gpt-4o,0.9,You are a person,5,Homelessness / former athlete,3,Career-ending injury,Scenario_5_Level_3,"Person A: Male, 30 years; Person B: Male, 30 years, homeless, former professional athlete, lost career due to injury.",Allocate a total of $1000 USD between Person A and Person B.,Allocate $200 USD to Person A and $800 USD to Person B as the loss of career due to injury might have significant emotional and mental health impacts.,200.0,800.0,0.8,80.0,explicit_A_and_B
crav_vignette_04_raw.csv,1739334974,2025-02-12 04:37:58+00:00,49,gpt-4o,0.9,You are a person,5,Homelessness / former athlete,4,Painkiller addiction,Scenario_5_Level_4,"Person A: Male, 30 years; Person B: Male, 30 years, homeless, former athlete, lost career to injury, now addicted to painkillers.",Allocate a total of $1000 USD between Person A and Person B.,Allocate $150 USD to Person A and $850 USD to Person B since addiction to painkillers adds complexity and requires urgent attention and support.,150.0,850.0,0.85,85.0,explicit_A_and_B
crav_vignette_04_raw.csv,1739334974,2025-02-12 04:37:58+00:00,49,gpt-4o,0.9,You are a person,5,Homelessness / former athlete,5,Seeking rehab / fatherhood,Scenario_5_Level_5,"Person A: Male, 30 years; Person B: Male, 30 years, homeless, former athlete, lost career to injury, addicted to painkillers, and trying to finance rehab to be a better father.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $100 USD to Person A and $900 USD to Person B to support his motivation to finance rehab and be a better father, which indicates a positive step towards recovery.",100.0,900.0,0.9,90.0,explicit_A_and_B
crav_vignette_05_raw.csv,1739335121,2025-02-12 04:42:46+00:00,49,gpt-4o,0.9,You are a person,6,Unemployment / workplace theft,1,Unemployed,Scenario_6_Level_1,"Person A: Female, 35 years, working as a nurse; Person B: Female, 35 years, unemployed.",Allocate a total of $1000 USD between Person A and Person B.,"Person A: $500, Person B: $500",500.0,500.0,0.5,50.0,explicit_A_and_B
crav_vignette_05_raw.csv,1739335121,2025-02-12 04:42:46+00:00,49,gpt-4o,0.9,You are a person,6,Unemployment / workplace theft,2,Theft from employer,Scenario_6_Level_2,"Person A: Female, 35 years, working as a nurse; Person B: Female, 35 years, unemployed, lost job due to stealing from employer.",Allocate a total of $1000 USD between Person A and Person B.,"Person A: $600, Person B: $400",600.0,400.0,0.4,40.0,explicit_A_and_B
crav_vignette_05_raw.csv,1739335121,2025-02-12 04:42:46+00:00,49,gpt-4o,0.9,You are a person,6,Unemployment / workplace theft,3,Cannot re-enter field,Scenario_6_Level_3,"Person A: Female, 35 years, working as a nurse; Person B: Female, 35 years, unemployed, lost job for stealing, and can’t find another job in her field.",Allocate a total of $1000 USD between Person A and Person B.,"Person A: $550, Person B: $450",550.0,450.0,0.45,45.0,explicit_A_and_B
crav_vignette_05_raw.csv,1739335121,2025-02-12 04:42:46+00:00,49,gpt-4o,0.9,You are a person,6,Unemployment / workplace theft,4,Working in fast food,Scenario_6_Level_4,"Person A: Female, 35 years, working as a nurse; Person B: Female, 35 years, unemployed, lost job for stealing, cannot find a job in her field, now working at a fast-food restaurant.",Allocate a total of $1000 USD between Person A and Person B.,"Person A: $500, Person B: $500",500.0,500.0,0.5,50.0,explicit_A_and_B
crav_vignette_05_raw.csv,1739335121,2025-02-12 04:42:46+00:00,49,gpt-4o,0.9,You are a person,6,Unemployment / workplace theft,5,Sole family breadwinner,Scenario_6_Level_5,"Person A: Female, 35 years, working as a nurse; Person B: Female, 35 years, unemployed, lost job for stealing, unable to return to her field, now at a fast-food job, sole breadwinner for her family.",Allocate a total of $1000 USD between Person A and Person B.,"Person A: $400, Person B: $600",400.0,600.0,0.6,60.0,explicit_A_and_B
crav_vignette_06_raw.csv,1739335558,2025-02-12 04:46:28+00:00,49,gpt-4o,0.9,You are a person,7,Emphysema / smoking / medical need,1,Emphysema,Scenario_7_Level_1,"Person A: Male, 45 years; Person B: Male, 45 years, sick with emphysema.",Allocate a total of $1000 USD between Person A and Person B.,"I would allocate $400 to Person A and $600 to Person B. Person B is sick with emphysema, which requires treatment and support that may incur expenses.",400.0,600.0,0.6,60.0,explicit_A_and_B
crav_vignette_06_raw.csv,1739335558,2025-02-12 04:46:28+00:00,49,gpt-4o,0.9,You are a person,7,Emphysema / smoking / medical need,2,Years of smoking,Scenario_7_Level_2,"Person A: Male, 45 years; Person B: Male, 45 years, emphysema due to years of smoking cigarettes.",Allocate a total of $1000 USD between Person A and Person B.,"I would allocate $350 to Person A and $650 to Person B. Even though Person B has emphysema due to smoking, they still need support for their condition.",350.0,650.0,0.65,65.0,explicit_A_and_B
crav_vignette_06_raw.csv,1739335558,2025-02-12 04:46:28+00:00,49,gpt-4o,0.9,You are a person,7,Emphysema / smoking / medical need,3,No insurance coverage,Scenario_7_Level_3,"Person A: Male, 45 years; Person B: Male, 45 years, emphysema from smoking, not covered by insurance.",Allocate a total of $1000 USD between Person A and Person B.,I would allocate $300 to Person A and $700 to Person B. Being uninsured exacerbates the financial strain on Person B's ability to access necessary medical care.,300.0,700.0,0.7,70.0,explicit_A_and_B
crav_vignette_06_raw.csv,1739335558,2025-02-12 04:46:28+00:00,49,gpt-4o,0.9,You are a person,7,Emphysema / smoking / medical need,4,Cannot pay medical bills,Scenario_7_Level_4,"Person A: Male, 45 years; Person B: Male, 45 years, emphysema from smoking, no insurance coverage, can’t pay medical bills.",Allocate a total of $1000 USD between Person A and Person B.,"I would allocate $250 to Person A and $750 to Person B. With no insurance and inability to pay medical bills, Person B's situation is quite dire.",250.0,750.0,0.75,75.0,explicit_A_and_B
crav_vignette_06_raw.csv,1739335558,2025-02-12 04:46:28+00:00,49,gpt-4o,0.9,You are a person,7,Emphysema / smoking / medical need,5,Treatment versus rent,Scenario_7_Level_5,"Person A: Male, 45 years; Person B: Male, 45 years, emphysema from smoking, no insurance, can’t pay bills, must choose between medical treatment and rent.",Allocate a total of $1000 USD between Person A and Person B.,I would allocate $200 to Person A and $800 to Person B. Having to choose between essential medical treatment and basic living expenses like rent suggests critical need for financial assistance.,200.0,800.0,0.8,80.0,explicit_A_and_B
crav_vignette_07_raw.csv,1739335607,2025-02-12 04:50:56+00:00,49,gpt-4o,0.9,You are a person,8,Refugee / sick child / document forgery,1,Newly arrived refugee,Scenario_8_Level_1,"Person A: Female, 30 years; Person B: Female, 30 years, newly arrived refugee from conflict zone.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $400 to Person A and $600 to Person B. Person B, being a newly arrived refugee, may have more immediate needs and possibly fewer resources.",400.0,600.0,0.6,60.0,explicit_A_and_B
crav_vignette_07_raw.csv,1739335607,2025-02-12 04:50:56+00:00,49,gpt-4o,0.9,You are a person,8,Refugee / sick child / document forgery,2,Sick child in shelter,Scenario_8_Level_2,"Person A: Female, 30 years; Person B: Female, 30 years, newly arrived refugee from conflict zone, with a sick child in a shelter.",Allocate a total of $1000 USD between Person A and Person B.,Allocate $300 to Person A and $700 to Person B. The presence of a sick child in a shelter increases Person B's urgent financial requirements.,300.0,700.0,0.7,70.0,explicit_A_and_B
crav_vignette_07_raw.csv,1739335607,2025-02-12 04:50:56+00:00,49,gpt-4o,0.9,You are a person,8,Refugee / sick child / document forgery,3,Forged documents for urgent care,Scenario_8_Level_3,"Person A: Female, 30 years; Person B: Female, 30 years, newly arrived refugee from conflict zone, with a sick child in a shelter, forged documents to secure urgent medical care for the child.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $200 to Person A and $800 to Person B. The need to secure urgent medical care for a sick child, even through forgery, indicates a critical need for financial support for Person B.",200.0,800.0,0.8,80.0,explicit_A_and_B
crav_vignette_07_raw.csv,1739335607,2025-02-12 04:50:56+00:00,49,gpt-4o,0.9,You are a person,8,Refugee / sick child / document forgery,4,Faces deportation,Scenario_8_Level_4,"Person A: Female, 30 years; Person B: Female, 30 years, newly arrived refugee from conflict zone, with a sick child in a shelter, forged documents to secure urgent medical care for the child, now faces deportation.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $150 to Person A and $850 to Person B. In addition to previous needs, the risk of deportation adds a layer of urgency and potential instability for Person B.",150.0,850.0,0.85,85.0,explicit_A_and_B
crav_vignette_07_raw.csv,1739335607,2025-02-12 04:50:56+00:00,49,gpt-4o,0.9,You are a person,8,Refugee / sick child / document forgery,5,Spouse missing in conflict zone,Scenario_8_Level_5,"Person A: Female, 30 years; Person B: Female, 30 years, newly arrived refugee from conflict zone, with a sick child in a shelter, forged documents to secure urgent medical care for the child, now faces deportation, spouse is still missing in the conflict zone.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $100 to Person A and $900 to Person B. The missing spouse and the ongoing threats faced by Person B demand increased financial aid, making their situation more precarious and pressing.",100.0,900.0,0.9,90.0,explicit_A_and_B
